id,wav,gt,npu,duration,chunks,infer_ms,cer,gt_len,npu_len,blank_ratio,edit_dist
34,009_results_9.97_top30_avg_61.27/S001061_000383.wav,사랑이과악깃들인자유,사람이과 기들이다,2.36,1,233.1,60.0,10,8,92.1,6
86,010_results_10.76_top30_avg_88.25/S000008_000345.wav,예많이그저어수고한그수고로움이,예 많이 그 저 어,2.08,1,232.9,60.0,15,6,93.4,9
139,7F_HJY_results_9.27_top30_avg_26.95/HJY_2025-11-19_09-25-29_12345555_101_101_wallpad_427854813_알은불_켜줘.wav,알림음켜줘,달린 거 켜 줘,2.72,1,233.3,60.0,5,5,86.8,3
225,eval_other_p_results_9.54_top30_avg_69.09/eval_other_wav_KsponSpeech_E05030.wav,미국으으응,미국 음,1.9,1,233.2,60.0,5,3,96.1,3
227,eval_other_p_results_9.54_top30_avg_69.09/eval_other_wav_KsponSpeech_E04307.wav,커피쏟은애,커피소드네,0.96,1,233.2,60.0,5,5,90.8,3
72,010_results_10.76_top30_avg_88.25/S000009_000074.wav,흙같죠예흙이지요흙이면비오면무덤이죠,예 이 코로 비 오면우동이죠,4.91,2,466.4,61.11,18,11,90.6,11
88,010_results_10.76_top30_avg_88.25/S000014_000060.wav,아유아이고아이고오래간만에나오셨는데,아 예 아유 저기 아 오 과에 나오셨는데 한잔,3.98,2,467.9,61.11,18,17,88.5,11
33,009_results_9.97_top30_avg_61.27/S001029_000231.wav,머할라고갔습니까,뭐 할려 하십니까,1.97,1,233.9,62.5,8,7,92.1,5
159,7F_KSK_results_2.66_top30_avg_9.59/KSK_12345555_101_101_wallpad_346532813_2025-11-18_10:50:08_나_가스밸브_잠궜나.wav,나가스밸브잠궜나?,나 가스 밸브 담갔나 꺼았어,2.26,1,232.9,62.5,8,11,78.9,5
1,007_results_5.76_top30_avg_53.38/S038538_0013.wav,네감사합니다,아 네네네 네 감사합니다,2.99,1,233.0,66.67,6,10,88.2,4
4,007_results_5.76_top30_avg_53.38/S023445_0009.wav,그럴까요이게,될까요 예 예,2.44,1,233.4,66.67,6,5,93.4,4
7,007_results_5.76_top30_avg_53.38/S038705_0002.wav,개인계좌시죠,개인 결자 네,2.31,1,233.7,66.67,6,5,92.1,4
14,007_results_5.76_top30_avg_53.38/S038701_0003.wav,그십오만원다사용하,그 시 다 사용할 거,2.3,1,233.4,66.67,9,7,90.8,6
31,009_results_9.97_top30_avg_61.27/S001061_000378.wav,무한한인간에게자유를줘라이거야,무한한 인간 기사일 줄 알,2.4,1,233.8,66.67,15,10,84.2,10
35,009_results_9.97_top30_avg_61.27/S000106_000323.wav,이거아시죠예,유명한 시죠,1.5,1,233.9,66.67,6,5,93.4,4
45,009_results_9.97_top30_avg_61.27/S001034_000278.wav,오등육등이아니야째째하게,고등력증이 아니었지 제약에,2.09,1,232.9,66.67,12,12,85.5,8
184,eval_clean_p_results_10.07_top30_avg_91.39/eval_clean_wav_KsponSpeech_E00939.wav,그니까,니까봐,0.39,1,234.0,66.67,3,3,97.4,2
189,eval_clean_p_results_10.07_top30_avg_91.39/eval_clean_wav_KsponSpeech_E00981.wav,으으음,응 음,0.91,1,233.0,66.67,3,2,96.1,2
192,eval_clean_p_results_10.07_top30_avg_91.39/eval_clean_wav_KsponSpeech_E01580.wav,서예대,서재,0.64,1,232.9,66.67,3,2,97.4,2
193,eval_clean_p_results_10.07_top30_avg_91.39/eval_clean_wav_KsponSpeech_E00584.wav,워크숍,모크스,0.71,1,232.9,66.67,3,3,94.7,2
199,eval_clean_p_results_10.07_top30_avg_91.39/eval_clean_wav_KsponSpeech_E01918.wav,그럼나아근데,건다 아 근데 아,1.38,1,233.1,66.67,6,6,93.4,4
220,eval_other_p_results_9.54_top30_avg_69.09/eval_other_wav_KsponSpeech_E04373.wav,뽑는거,뽑는가 음,0.74,1,233.7,66.67,3,4,92.1,2
221,eval_other_p_results_9.54_top30_avg_69.09/eval_other_wav_KsponSpeech_E03878.wav,뭐를짜,모를 자,1.0,1,233.9,66.67,3,3,96.1,2
224,eval_other_p_results_9.54_top30_avg_69.09/eval_other_wav_KsponSpeech_E03849.wav,걔팔월,그 팔 월 아,0.82,1,233.1,66.67,3,4,89.5,2
235,eval_other_p_results_9.54_top30_avg_69.09/eval_other_wav_KsponSpeech_E05383.wav,작년빼빼로데이때는,작년 백배로 돼 있든 음,1.4,1,233.6,66.67,9,9,82.9,6
53,009_results_9.97_top30_avg_61.27/S000106_000386.wav,그친구는정말농땡이거든요천잽니다,그친 정말 농땡이거든요 천재에요분은 천재입니다 저,4.53,2,466.5,68.75,16,22,83.5,11
18,007_results_5.76_top30_avg_53.38/S023469_0021.wav,그거좀해주시면안돼요특별히,토일이 해 주치 안돼요 어떻게지,2.88,1,233.3,69.23,13,13,84.2,9
82,010_results_10.76_top30_avg_88.25/S000008_000190.wav,선생님안에있습니까예,저 사판장이 한습니다 예,2.65,1,233.5,70.0,10,10,89.5,7
89,010_results_10.76_top30_avg_88.25/S000008_000218.wav,아놔두고갔어요,아 나도 가서요,2.57,1,233.6,71.43,7,6,92.1,5
15,007_results_5.76_top30_avg_53.38/S023564_0017.wav,그렇게는저희가예진행이어려워요,기행이 어려,4.22,2,467.1,73.33,15,5,96.4,11
85,010_results_10.76_top30_avg_88.25/S000019_000075.wav,안녕하세요어서오세요반갑습니다,안녕세요 여세 저어요 선생 어세 안녕,6.33,3,700.0,73.33,15,15,93.1,11
64,010_results_10.76_top30_avg_88.25/S000008_000269.wav,알았제어,따째 어,1.29,1,233.3,75.0,4,3,93.4,3
68,010_results_10.76_top30_avg_88.25/S000576_000161.wav,정말내성,내 성적,1.1,1,233.5,75.0,4,3,96.1,3
195,eval_clean_p_results_10.07_top30_avg_91.39/eval_clean_wav_KsponSpeech_E01470.wav,그러면한,한,0.39,1,233.2,75.0,4,1,97.4,3
205,eval_clean_p_results_10.07_top30_avg_91.39/eval_clean_wav_KsponSpeech_E01664.wav,너도맞네,또 좋았네,0.85,1,233.1,75.0,4,4,94.7,3
207,eval_clean_p_results_10.07_top30_avg_91.39/eval_clean_wav_KsponSpeech_E00810.wav,아안해본,아 한부터,0.63,1,232.8,75.0,4,4,96.1,3
214,eval_other_p_results_9.54_top30_avg_69.09/eval_other_wav_KsponSpeech_E05132.wav,컴활이하,그 말이 아,1.21,1,233.8,75.0,4,4,94.7,3
314,modelhouse_3m_results_15.72_top30_avg_26.55/3m_2025-12-02_13-55-52_12345567_101_105_wallpad_1800784320_뭔가_해해줘.mp3,뭔데?해줘.,원델 해 줘 뭐,2.46,1,233.3,75.0,4,5,90.8,3
315,modelhouse_3m_results_15.72_top30_avg_26.55/3m_2025-12-02_13-36-55_12345567_101_105_wallpad_1799647320_응_닫아줘.mp3,응닫아줘,음 담아줘 따,2.3,1,233.3,75.0,4,5,89.5,3
36,009_results_9.97_top30_avg_61.27/S000106_000423.wav,저십구년입니다네대학간지는십구년됐구요네십구년됐구,저 십 구 년입니다 벌써 십 구 년 됐나요이고 대학한지는 십 구 년 됐고요 이십 년이군요 십년 됐고,8.03,4,932.3,76.0,25,38,81.9,19
12,007_results_5.76_top30_avg_53.38/S038720_0004.wav,그건종료되면이천이십,지금 경류금 오천이십 이,3.22,2,467.5,80.0,10,10,93.5,8
60,010_results_10.76_top30_avg_88.25/S000014_000057.wav,이런얘기까지들었어요,까지 있었어요 그래서,2.98,1,233.7,80.0,10,9,94.7,8
80,010_results_10.76_top30_avg_88.25/S000008_000251.wav,이리앉거라,이,1.37,1,233.6,80.0,5,1,98.7,4
200,eval_clean_p_results_10.07_top30_avg_91.39/eval_clean_wav_KsponSpeech_E00415.wav,콜로세움을,콜로스야말 음,0.75,1,233.2,80.0,5,6,89.5,4
203,eval_clean_p_results_10.07_top30_avg_91.39/eval_clean_wav_KsponSpeech_E02336.wav,응음갔는데,음 간대 음,1.83,1,233.2,80.0,5,4,93.4,4
319,modelhouse_3m_results_15.72_top30_avg_26.55/3m_2025-12-02_13-46-43_12345567_101_105_wallpad_1800235320_알림음_켜줘.mp3,알림음켜줘,알리 방 사 줘 줘,1.85,1,233.5,80.0,5,6,89.5,4
74,010_results_10.76_top30_avg_88.25/S000008_000271.wav,선생님올때까지기다려라어그래간다,선블드 이 어 그,2.9,1,233.5,81.25,16,6,92.1,13
61,010_results_10.76_top30_avg_88.25/S000016_000162.wav,도룡룡알같애,도롱용갈게요,1.41,1,233.1,83.33,6,6,89.5,5
69,010_results_10.76_top30_avg_88.25/S000008_000419.wav,뭐어째야되노,뭐 신든,1.97,1,234.3,83.33,6,3,96.1,5
77,010_results_10.76_top30_avg_88.25/S000011_000071.wav,여자팔자는뒤웅박팔자라고,여자 발달은우 막잖아,2.44,1,234.2,83.33,12,9,89.5,10
78,010_results_10.76_top30_avg_88.25/S000576_000118.wav,다키우셨네요,그요,0.71,1,233.2,83.33,6,2,97.4,5
79,010_results_10.76_top30_avg_88.25/S000017_000127.wav,독거청년독거노인이아니라,청년,1.65,1,233.3,83.33,12,2,96.1,10
0,007_results_5.76_top30_avg_53.38/S023565_0015.wav,좋은하루되세요,요,2.3,1,233.2,85.71,7,1,98.7,6
23,007_results_5.76_top30_avg_53.38/S038579_0013.wav,캐시로결제하셨다보니까네네네,실수로 더 자하나 알결돼 음,3.13,2,466.3,85.71,14,11,92.1,12
87,010_results_10.76_top30_avg_88.25/S000017_000251.wav,제가생각하기에,저가석을둘,1.19,1,234.2,85.71,7,5,93.4,6
231,eval_other_p_results_9.54_top30_avg_69.09/eval_other_wav_KsponSpeech_E03822.wav,오슬그롭모이자,오세으로룹 보이자 두,2.04,1,233.2,85.71,7,9,89.5,6
73,010_results_10.76_top30_avg_88.25/S000576_000297.wav,그게몇살때얘기죠,그렇죠 예 그게 어,1.48,1,233.6,87.5,8,7,93.4,7
2,007_results_5.76_top30_avg_53.38/S023489_0027.wav,엄마잠깐만기다려봐,근데잠풍기데우고  보,2.23,1,233.4,88.89,9,9,88.2,8
301,modelhouse_3m_results_15.72_top30_avg_26.55/3m_2025-12-02_14-15-35_12345567_101_105_wallpad_1801966320_채간을_모르_시는지_알려줘.mp3,지난공지사항알려줘,칠 월 오 일 언지 알려줘게 으,3.13,2,466.6,88.89,9,11,88.5,8
92,012_results_4.86_top30_avg_37.73/S00018243_0013.wav,감사합니다다시주문할게요,간방에버 시 때 어줘,1.61,1,233.6,91.67,12,8,88.2,11
3,007_results_5.76_top30_avg_53.38/S023504_0002.wav,네네어머니,시내 내로 기,1.92,1,233.2,100.0,5,5,93.4,5
5,007_results_5.76_top30_avg_53.38/S038684_0008.wav,혹시나해서,엔신  알 줘,1.69,1,233.5,100.0,5,4,89.5,5
17,007_results_5.76_top30_avg_53.38/S023433_0009.wav,네거기교재구매버튼있었네요,맨곧 퀴즈 오늘 어떻게디지,2.67,1,233.2,100.0,13,11,88.2,13
30,009_results_9.97_top30_avg_61.27/S001029_000648.wav,흙매쌉턱,흑미썹 프,1.29,1,233.2,100.0,4,4,90.8,4
42,009_results_9.97_top30_avg_61.27/S001061_000546.wav,학생들에게,하석 얘기,1.07,1,234.0,100.0,5,4,96.1,5
65,010_results_10.76_top30_avg_88.25/S000014_000186.wav,아마시던약수,이맛트요,1.33,1,233.9,100.0,6,4,94.7,6
66,010_results_10.76_top30_avg_88.25/S000008_000289.wav,아이들좋아하겠고또,산 조회복 어 보,1.94,1,234.0,100.0,9,6,90.8,9
70,010_results_10.76_top30_avg_88.25/S000013_000194.wav,줄배,출,1.69,1,233.1,100.0,2,1,94.7,2
71,010_results_10.76_top30_avg_88.25/S000575_000243.wav,분명히,안지,0.59,1,233.4,100.0,3,2,97.4,3
76,010_results_10.76_top30_avg_88.25/S000012_000024.wav,영화보시면서울고,그 무지명,1.37,1,234.2,100.0,8,4,94.7,8
83,010_results_10.76_top30_avg_88.25/S000010_000299.wav,네황교수님,,0.75,1,234.1,100.0,5,0,100.0,5
84,010_results_10.76_top30_avg_88.25/S000576_000227.wav,역시보수적이시군요,네,1.46,1,233.4,100.0,9,1,98.7,9
90,012_results_4.86_top30_avg_37.73/S00000816_0021.wav,지난번에는선생님없이진행했더니더힘들었나봐요,아 네,0.7,1,234.2,100.0,22,2,97.4,22
181,eval_clean_p_results_10.07_top30_avg_91.39/eval_clean_wav_KsponSpeech_E02351.wav,더즈,뭐지,1.55,1,233.3,100.0,2,2,97.4,2
185,eval_clean_p_results_10.07_top30_avg_91.39/eval_clean_wav_KsponSpeech_E02216.wav,내가언,이건 또,0.51,1,233.0,100.0,3,3,96.1,3
188,eval_clean_p_results_10.07_top30_avg_91.39/eval_clean_wav_KsponSpeech_E02298.wav,그언제,본지 음,0.58,1,233.2,100.0,3,3,94.7,3
190,eval_clean_p_results_10.07_top30_avg_91.39/eval_clean_wav_KsponSpeech_E01889.wav,응진짜,음자 그,0.98,1,233.3,100.0,3,3,96.1,3
194,eval_clean_p_results_10.07_top30_avg_91.39/eval_clean_wav_KsponSpeech_E01861.wav,어어어,응응 음,0.61,1,234.1,100.0,3,3,94.7,3
196,eval_clean_p_results_10.07_top30_avg_91.39/eval_clean_wav_KsponSpeech_E00585.wav,만약에,말게 음,0.65,1,233.1,100.0,3,3,96.1,3
197,eval_clean_p_results_10.07_top30_avg_91.39/eval_clean_wav_KsponSpeech_E02614.wav,일기,지,0.71,1,233.2,100.0,2,1,94.7,2
201,eval_clean_p_results_10.07_top30_avg_91.39/eval_clean_wav_KsponSpeech_E00319.wav,어못하겠어,다,1.32,1,232.9,100.0,5,1,98.7,5
206,eval_clean_p_results_10.07_top30_avg_91.39/eval_clean_wav_KsponSpeech_E01182.wav,안돼안돼,안 나한테야,0.62,1,233.0,100.0,4,5,94.7,4
211,eval_other_p_results_9.54_top30_avg_69.09/eval_other_wav_KsponSpeech_E04161.wav,괜찮아그,그찮 말 그런 거,1.11,1,232.8,100.0,4,6,93.4,4
216,eval_other_p_results_9.54_top30_avg_69.09/eval_other_wav_KsponSpeech_E03893.wav,수강신청,수고하시 쪽,0.86,1,233.2,100.0,4,5,92.1,4
226,eval_other_p_results_9.54_top30_avg_69.09/eval_other_wav_KsponSpeech_E05892.wav,명절지나고,영주 친하고 음,0.87,1,233.0,100.0,5,6,88.2,5
54,009_results_9.97_top30_avg_61.27/S000106_000482.wav,아프리카아프니까젊으리,아프니까 아프니까 절망하지 마라 뭐 하여튼,4.07,2,467.7,109.09,11,18,87.8,12
50,009_results_9.97_top30_avg_61.27/S001029_000662.wav,하는생각을갖습니다,하는 생각을 갖습니다 그리고 거듭 말씀드리지만,3.47,2,467.8,122.22,9,20,89.9,11
210,eval_other_p_results_9.54_top30_avg_69.09/eval_other_wav_KsponSpeech_E03470.wav,좀했네,좀 해놀래 음,0.82,1,233.2,133.33,3,5,93.4,4
24,007_results_5.76_top30_avg_53.38/S038541_0002.wav,네여보세요,영우게요 네 오세요 네,2.46,1,233.2,140.0,5,9,88.2,7
212,eval_other_p_results_9.54_top30_avg_69.09/eval_other_wav_KsponSpeech_E05952.wav,치형,지염 음,0.96,1,233.0,150.0,2,3,96.1,3
271,modelhouse_2m_results_8.51_top30_avg_14.48/sk_2025-12-02_14-37-23_12345567_101_105_wallpad_1803275320_원자_크해줘.mp3,뭔데?해줘.,언제  해택해 줘리까,2.43,1,233.4,150.0,4,8,84.2,6
67,010_results_10.76_top30_avg_88.25/S000017_000167.wav,그런데머,하실 거 같애요 아,1.82,1,233.5,175.0,4,7,90.8,7
48,009_results_9.97_top30_avg_61.27/S001034_000506.wav,이거안됩니다이것이,이 감됩니다 이것이 거 거대한 낭비라고 생각합니다 대,4.04,2,466.8,177.78,9,22,85.6,16
81,010_results_10.76_top30_avg_88.25/S000019_000012.wav,바보같은환상요,광가 좀 한참요 아 국장이 맛있어,4.32,2,468.3,185.71,7,13,89.9,13
183,eval_clean_p_results_10.07_top30_avg_91.39/eval_clean_wav_KsponSpeech_E02226.wav,뭐멀,먹어볼까,0.52,1,233.1,200.0,2,4,92.1,4
75,010_results_10.76_top30_avg_88.25/S000575_000388.wav,근근이,은근히 말도지 모야 둘,3.15,2,467.6,266.67,3,9,92.1,8
AVG,330 samples,,,2.56,1.4,319.7,43.25,9.9,9.9,88.6,3.8
